drug_token,drug,bert_classification,sentence,fda_approved,date_epoch,date,source,mean,company_name,url,drugs
pcsk9,PCSK9,not_drug,and remnant cholesterol is achieved with high-intensity statins pcsk9 inhibitors and ezetimibe zetia they said adding that larger triglyceride,0,1606953600,"December 03, 2020",,0.0,medpagetoday,https://www.medpagetoday.com/cardiology/dyslipidemia/89952?vpass=1,"[('PCSK9', 'not_drug')]"
covid_vaccines,COVID vaccines,drug,Pfizer and BioNTech began testing COVID vaccines in children under 12; Moderna said results of its testing in kids as young as 5 could be available in the fall.,0,1623283200,"June 10, 2021",,0.4915862824554151,medpagetoday,https://www.medpagetoday.com/infectiousdisease/covid19/93004?vpass=1,"[('COVID vaccines', 'drug')]"
carmine,Carmine,drug,But Lodish and Shi also backed another lesser-known startup — Carmine Therapeutics — that has now inked its first Big Pharma partnership,0,1607299200,"December 07, 2020",,0.24975614262379106,endpts,https://endpts.com/takeda-maps-out-a-discovery-alliance-aimed-at-breaking-through-the-safety-and-efficacy-boundaries-that-limit-the-first-gen-gene-therapies/,"[('Carmine', 'drug')]"
sep_380135,SEP-380135,drug,Phase 1 SEP-380135 Agitation in Alzheimers disease U .,0,1620172800,"May 05, 2021",,0.9914669649508536,ds-pharma,https://www.ds-pharma.com/rd/clinical/pipeline.html,"[('SEP-380135', 'drug')]"
crenezumab,crenezumab,drug,analysts at jefferies thought the jump in crenezumab dosing between phase 2 and 3 could result in a positive outcome prompting them to give,0,1609632000,"January 03, 2021",,1.0028249015555113,fiercebiotech,https://www.fiercebiotech.com/biotech/roche-halts-phase-3-anti-abeta-alzheimer-s-trials-for-futility,"[('crenezumab', 'drug')]"
lemzoparlimab,lemzoparlimab,drug,"A clinical trial will be initiated in 2H 2021 in China to evaluate safety and efficacy of combination therapy of lemzoparlimab with felzartamab as a possible novel treatment option for relapsed and refractory and newly diagnosed MM , potentially becoming first-line treatment if proven , in addition to felzartamab currently being evaluated as a second-line and third-line treatment for MM .",0,1617062400,"March 30, 2021",,0.9817593770194236,biospace,https://www.biospace.com/article/releases/i-mab-reports-financial-results-for-full-year-of-2020-and-provides-business-updates,"[('lemzoparlimab', 'drug')]"
map4k4,MAP4K4,not_drug,imperial college-led team is to test different molecules that target map4k4 so they can refine a drug that will be suitable for testing in,0,1609545600,"January 02, 2021",,0.012141708125735602,fiercebiotech,https://www.fiercebiotech.com/research/repairing-heart-damage-by-targeting-stress-response,"[('MAP4K4', 'not_drug')]"
cyproterone,cyproterone,drug,had been recorded as having at least one reimbursement for cyproterone acetate between 2007 and 2014 ; the majority were prescribed the therapy,0,1612483200,"February 05, 2021",,0.9383488085470204,medpagetoday,https://www.medpagetoday.com/hematologyoncology/braincancer/91034?vpass=1,"[('cyproterone', 'drug')]"
corneal,corneal,not_drug,micro-scale surgical and pharmaceutical therapies in glaucoma corneal health and retinal disease,0,1610582400,"January 14, 2021",,0.0,biospace,https://www.biospace.com/article/releases/u-s-ide-trial-results-for-glaukos-istent-infinite-show-substantial-reduction-in-iop/,"[('corneal', 'not_drug')]"
casirivimab_imdevimab,casirivimab-imdevimab,drug,"FDA updated the emergency use authorization for casirivimab-imdevimab, cutting the dose in half for the antibody cocktail while also authorizing a subcutaneous injection for situations where IV infusion isn't possible or would delay treatment, Regeneron announced .",0,1622937600,"June 06, 2021",,0.4772552166774936,medpagetoday,https://www.medpagetoday.com/infectiousdisease/covid19/92916?vpass=1,"[('casirivimab-imdevimab', 'drug')]"
thor_707,THOR-707,drug,that purchase added thor-707 to sanofi’s pipeline an il-2 candidate currently in phase i trials that sanofi hopes can provide the foundation,0,1607212800,"December 06, 2020",,0.9383213703637174,endpts,https://endpts.com/sanofi-keeps-foot-on-the-gas-agreeing-to-five-year-collaboration-with-md-anderson/,"[('THOR-707', 'drug'), ('IL-2', 'not_drug')]"
stromal,stromal,not_drug,investigational therapy comprising culture-expanded mesenchymal stromal cells derived from the bone marrow of an unrelated donor,0,1606953600,"December 03, 2020",,0.0,biospace,https://www.biospace.com/article/releases/fda-grants-fast-track-designation-for-remestemcel-l-in-the-treatment-of-acute-respiratory-distress-syndrome-due-to-covid-19/,"[('stromal', 'not_drug')]"
arousal,arousal,not_drug,sensitivity to sensory stimuli but rather by higher levels of arousal toward foods that would lead them to limit their degree of exposure to,0,1606348800,"November 26, 2020",,0.0,nature,https://www.nature.com/articles/s41598-020-77428-w,"[('arousal', 'not_drug')]"
ar101,AR101,drug,in addition in studies of ar101 viaskin peanut and off-label therapy oit epinephrine use and systemic allergic reactions increased icer found,0,1608854400,"December 25, 2020",,1.0419331425802536,endpts,https://endpts.com/new-peanut-allergy-therapies-arent-as-effective-or-nearly-as-inexpensive-as-strict-abstinence-says-icer/,"[('AR101', 'drug'), ('Viaskin', 'drug')]"
undergone,undergone,not_drug,It can be dispensed only by specialized physicians who have undergone extra training and certification . ,0,1613433600,"February 16, 2021",,0.0,statnews,https://www.statnews.com/2018/06/22/miscarriage-women-fda-misoprostol-mifepristone,"[('undergone', 'not_drug')]"
adagrasib,adagrasib,drug,The pact will enable Mirati to tap into MD Anderson’s clinical trial capabilities as it seeks to position adagrasib and MRTX1133 as treatments for multiple solid tumor types .,0,1613001600,"February 11, 2021",,0.9957743717096864,fiercebiotech,https://www.fiercebiotech.com/biotech/mirati-allies-md-anderson-to-run-kras-clinical-trials,"[('adagrasib', 'drug'), ('MRTX1133', 'drug')]"
remdesivir,remdesivir,drug,“leading chemical and pharmaceutical” manufacturers to produce remdesivir for europe asia and the developing world through 2022,0,1607817600,"December 13, 2020",,1.0309101172724024,statnews,https://www.statnews.com/pharmalot/2020/05/05/gilead-remdesivir-covid19-coronavirus/,"[('remdesivir', 'drug')]"
remdesivir,remdesivir,drug,authorities to start a randomized controlled trial to test remdesivir the drug they attempted but ultimately failed to push for ebola as a,0,1607644800,"December 11, 2020",,1.060908357924138,endpts,https://endpts.com/gsk-pitches-in-on-the-global-rd-campaign-to-develop-a-vaccine-to-counter-a-likely-coronavirus-pandemic/,"[('remdesivir', 'drug')]"
ab154,AB154,drug,in to all other current arcus clinical candidates—which include ab154 ab928 and ab680—upon payment of an opt-in fee that ranges from $200 million,0,1601510400,"October 01, 2020",,0.9683779703854436,fiercebiotech,https://www.fiercebiotech.com/biotech/gilead-pens-2b-arcus-pact-for-immuno-oncology-targets-past-and-future,"[('AB154', 'drug')]"
procarbazine,procarbazine,drug,TheBEACOPP regimen bleomycin etoposide doxorubicin cyclophosphamide vincristine procarbazine and prednisone accounted for 68,0,1609027200,"December 27, 2020",,0.9518912195717624,medpagetoday,https://www.medpagetoday.org/hematologyoncology/lymphoma/90416?vpass=1,"[('procarbazine', 'drug'), ('bleomycin', 'drug')]"
covaxin,Covaxin,drug,But if that’s the case it isn’t clear why the drug regulator was in such a rush to approve Covaxin critics say,0,1609977600,"January 07, 2021",,0.8282243587970785,sciencemag,https://www.sciencemag.org/news/2021/01/scientists-criticize-rushed-approval-indian-covid-19-vaccine-without-efficacy-data,"[('Covaxin', 'drug')]"
lb_001,LB-001,drug,The SUNRISE trial will evaluate two doses of LB-001 .,0,1619568000,"April 28, 2021",,0.7288331696956238,biospace,https://www.biospace.com/article/releases/logicbio-therapeutics-announces-clinical-and-corporate-updates,"[('LB-001', 'drug')]"
opnt002,OPNT002,drug,overdose preparing to enroll patients into a phase 2 study for opnt002 nasal naltrexone for the treatment of alcohol use disorder and progressing,0,1609545600,"January 02, 2021",,1.0218821351821878,fiercebiotech,https://www.fiercebiotech.com/biotech/opiant-dumps-bulimia-nervosa-program-after-phase-2-flop,"[('OPNT002', 'drug')]"
t3d_959,T3D-959,drug,moderate alzheimer’s who will receive one of three different doses of t3d-959 or placebo for 24 weeks,0,1608940800,"December 26, 2020",,1.0234893995373051,endpts,https://endpts.com/takeda-shares-positive-phase-iiib-data-nia-grant-for-phase-ii-study-on-new-oral-alzheimers-treatment/,"[('T3D-959', 'drug')]"
skysona,SKYSONA,drug,SKYSONA is not approved for any indication in any geography.,0,1621641600,"May 22, 2021",,0.9586242157057676,biospace,https://www.biospace.com/article/releases/bluebird-bio-receives-positive-chmp-opinion-for-skysona-elivaldogene-autotemcel-lenti-d-gene-therapy-for-patients-less-than-18-years-of-age-with-early-cerebral-adrenoleukodystrophy-cald-,"[('SKYSONA', 'drug')]"
labcentral,LabCentral,not_drug,the labcentral ignite grant will help it to expand its life sciences career awareness program including bioscann a new role-playing curriculum,0,1610668800,"January 15, 2021",,0.0,biospace,https://www.biospace.com/article/releases/labcentral-launches-and-quot-labcentral-ignite-and-quot-new-initiative-to-advance-life-sciences-innovation-by-expanding-and-diversifying-the-talent-base-for-the-biotech-industry/,"[('LabCentral', 'not_drug'), ('Ignite', 'not_drug')]"
exacerbations,exacerbations,not_drug,that the gathered data can help identify and predict copd exacerbations,0,1609545600,"January 02, 2021",,0.0,fiercebiotech,https://www.fiercebiotech.com/medtech/fda-clears-spry-s-loop-wearable-for-at-home-copd-monitoring,"[('exacerbations', 'not_drug')]"
guadecitabine,guadecitabine,drug,otsukaunveileda flop in their first phase iii trial of guadecitabine as a frontline treatment they’rebackwith 2 more pivotal setbacks,0,1602806400,"October 16, 2020",,1.0293579825245327,endpts,https://endpts.com/news-briefing-otsukas-886m-cancer-drug-is-now-a-3-time-loser-in-phiii-keytruda-approved-for-classical-hodgkin-lymphoma/,"[('guadecitabine', 'drug')]"
zgn_1258,ZGN-1258,drug,Zafgen will provide an update on plans for ZGN-1258 at a later time if warranted following further evaluation,0,1609027200,"December 27, 2020",,0.8591338496263147,endpts,https://endpts.com/zafgens-second-try-at-prader-willi-syndrome-triggers-a-safety-alarm-in-preclinical-tox-study/,"[('ZGN-1258', 'drug')]"
covid_19_vaccines,COVID-19 vaccines,drug,""" -- Bonnie Litvack , MD , president of the Medical Society of the State of New York , on the shortage of COVID-19 vaccines for community doctors .",0,1612828800,"February 09, 2021",,0.47864089069351795,medpagetoday,https://www.medpagetoday.com/infectiousdisease/covid19/91090?vpass=1,"[('COVID-19 vaccines', 'drug')]"
remdesivir,remdesivir,drug,community was deprived of the opportunity to determine whether remdesivir can or cannot reduce mortality,0,1607817600,"December 13, 2020",,1.0517497395950135,statnews,https://www.statnews.com/2020/05/22/covid-19-study-details-benefits-of-treatment-with-remdesivir-and-also-its-limitations/,"[('remdesivir', 'drug')]"
afami,afami-cel,drug,"Besides filing a BLA for afami-cel based on the first 45 patients in this trial, Adaptimmune will enroll another 45 patients in a second cohort to better understand the treatment’s safety profile and figure out which patients benefit from it the most, Rawcliffe said.",0,1621555200,"May 21, 2021",,0.35879636143881577,fiercebiotech,https://www.fiercebiotech.com/biotech/asco-adaptimmune-s-cell-therapy-shrinks-39-rare-sarcomas,"[('afami-cel', 'drug')]"
fireside,Fireside,not_drug,"BOSTON , Feb . 19 , 2021 ( GLOBE NEWSWIRE ) -- Imara Inc . ( Nasdaq : IMRA ) , a clinical-stage biopharmaceutical company dedicated to developing and commercializing novel therapeutics to treat patients suffering from rare inherited genetic disorders of hemoglobin , today announced that Rahul Ballal , Ph . D . , President and Chief Executive Officer , will participate in a Fireside Chat at the SVB Leerink 10th Annual Global Healthcare Conference on Friday , February 26 , from 1 : 40-2 : 10 p . m . ET . ",0,1613779200,"February 20, 2021",,0.0,biospace,https://www.biospace.com/article/releases/imara-to-present-at-svb-leerink-10th-annual-global-healthcare-conference,"[('Fireside', 'not_drug'), ('Ballal', 'not_drug')]"
diethylamide,diethylamide,drug,psychoactive ingredient in magic mushrooms lysergic acid diethylamide lsd or acid as it is fondly known and ketamine in a rat model for depression,0,1607644800,"December 11, 2020",,0.4356566312198261,endpts,https://endpts.com/how-do-depressed-rats-respond-to-psychedelics-new-data-offers-insight-into-the-human-experience/,"[('diethylamide', 'drug')]"
adenoviral,adenoviral,not_drug,The trial was designed to evaluate Vaxart’s recombinant adenoviral vaccine with doses administered at 0 and 4 weeks,0,1605225600,"November 13, 2020",,0.00600111983692316,biospace,https://www.biospace.com/article/new-animal-data-shows-promise-for-vaxart-s-oral-covid-19-vaccine/,"[('adenoviral', 'not_drug')]"
rg6206,RG6206,drug,The most advanced of the assets was RG6206 a myostatin inhibitor that Roche revealed it was giving up on late last year,0,1601683200,"October 03, 2020",,0.7313694596622213,fiercebiotech,https://www.fiercebiotech.com/biotech/roche-dumps-antisense-hepatitis-b-drug-after-bagging-rival-asset,"[('RG6206', 'drug')]"
aduhelm,Aduhelm,drug,"Alzamend Neuro attracts investors with its own beta-amyloid Alzheimer’s approach The week after Biogen’s controversial approval for its Alzheimer’s drug Aduhelm, Alzamend Neuro priced a $12.5 million IPO to take its own slate of neurodegenerative drugs into the clinic.",0,1623801600,"June 16, 2021",,0.6168045565575815,endpts,https://endpts.com/another-busy-week-for-ipos-begins-with-an-off-the-shelf-cell-therapy-player-sniffing-around-unicorn-status,"[('Aduhelm', 'drug')]"
maribavir,maribavir,drug,the second study will pit maribavir against treatments chosen by the study investigators including valcyte and a trio of antivirals that were,0,1609200000,"December 29, 2020",,1.0797922436274354,fiercebiotech,https://www.fiercebiotech.com/biotech/takeda-s-cmv-med-outshines-roche-s-valcyte-phase-2,"[('maribavir', 'drug')]"
afm24,AFM24,drug,peripheral t cell lymphoma and transformed mycosis fungoide while afm24 is on the cusp of entering clinical testing in patients with solid,0,1609459200,"January 01, 2021",,0.7353275523284921,fiercebiotech,https://www.fiercebiotech.com/biotech/affimed-scraps-t-cell-engager-program-parts-company-cso,"[('AFM24', 'drug')]"
ivanna,Ivanna,drug,"Ivanna never woke up, and she was ultimately declared brain dead.",0,1622073600,"May 27, 2021",,0.1172149503730905,medpagetoday,https://www.medpagetoday.com/special-reports/exclusives/92779?vpass=1,"[('Ivanna', 'drug')]"
nexpovio,NEXPOVIO®,drug,"Looking ahead to the remainder of the year , we expect to report top-line data from the Phase 3 SIENDO study in endometrial cancer before the end of the year , and we anticipate receiving a decision from the European Commission regarding our request for an expansion of the currently authorized indication for NEXPOVIO in Europe in the fourth quarter of 2021 .",0,1620172800,"May 05, 2021",,0.9921580417047718,biospace,https://www.biospace.com/article/releases/karyopharm-reports-first-quarter-2021-financial-results-and-highlights-recent-company-progress,"[('NEXPOVIO®', 'drug')]"
tezepelumab,tezepelumab,drug,amgen and astrazeneca said the effect of tezepelumab on efficacy endpoints other than oral corticosteroid use in the second phase 3 was similar,0,1608681600,"December 23, 2020",,0.9871300158927866,fiercebiotech,https://www.fiercebiotech.com/biotech/amgen-astrazeneca-s-asthma-drug-tezepelumab-fails-phase-3,"[('tezepelumab', 'drug')]"
firesorb,Firesorb,drug,"In any case, Xu said at a EuroPCR news conference, FUTURE-II marks a first step to testing the Firesorb in more studies.",0,1621728000,"May 23, 2021",,0.508565931403757,medpagetoday,https://www.medpagetoday.com/meetingcoverage/europcr/92731?vpass=1,"[('Firesorb', 'drug')]"
gv_971,GV-971,drug,study will evaluate a slew of other endpoints as well as levels of gv-971 in the body and whether it affects brain structure neurodegeneration,0,1604534400,"November 05, 2020",,0.9723444821321076,endpts,https://endpts.com/a-year-after-stunning-china-ok-shanghai-alzheimers-drugmaker-set-to-enroll-first-us-patient-and-the-stakes-are-huge/,"[('GV-971', 'drug')]"
onasemnogene,onasemnogene,drug,related : tracking washington’s moves on drug pricingconsider zolgensma onasemnogene abeparvovec-xioi which was approved by the fda in may,0,1609891200,"January 06, 2021",,0.8962316414514864,statnews,https://www.statnews.com/2019/07/18/personalized-treatments-cost-containment-plans/,"[('onasemnogene', 'drug')]"
acr_luva,ACR-LUVA-1311,drug,A first in vivo study ( ACR-LUVA-1311 ) was performed in 20 subjects with a single UVA long exposure ( 50J / cm2 ) .,0,1619827200,"May 01, 2021",,0.9588554094355912,clinicaltrials,https://clinicaltrials.gov/show/NCT04866797,"[('ACR-LUVA-1311', 'drug')]"
acetyl_galactosamine,-acetyl galactosamine,drug,"Select Publications Alexander, V.J. N-acetyl galactosamine-conjugated antisense drug to APOC3 mRNA, triglycerides and atherogenic lipoprotein levels.",0,1623110400,"June 08, 2021",,0.16704643270104766,ionispharma,https://www.ionispharma.com/ionis-innovation/pipeline,"[('-acetyl galactosamine', 'drug')]"
acelrx,AcelRx,not_drug,On Monday the Massachusetts-based company said it was being acquired by AcelRx in an all-stock deal valued at a paltry $14,0,1607644800,"December 11, 2020",,0.06290533474011148,endpts,https://endpts.com/another-antibiotic-maker-bites-the-dust-as-tetraphase-is-swallowed-for-cheap/,"[('AcelRx', 'not_drug')]"
rankin,Rankin,not_drug,a good functional outcome a modified rankin scale score 0-2 at 90 days was similarly likely between stroke patients getting thrombectomy alone,0,1611187200,"January 21, 2021",,0.0028855408622074485,medpagetoday,https://www.medpagetoday.com/neurology/strokes/90775?vpass=1,"[('Rankin', 'not_drug')]"
mavrilimumab,mavrilimumab,drug,patients were randomized to receive mavrilimumab 15 mg subcutaneously every 2 weeks or placebo plus a 26-week prednisone taper starting at,0,1605139200,"November 12, 2020",,1.0569726879306154,medpagetoday,https://www.medpagetoday.com/meetingcoverage/acr/89582?vpass=1,"[('mavrilimumab', 'drug')]"
muniz,Muniz,not_drug,"ground EstÃ¡dio JosÃ© Ibrahim Nicolau , Muniz Freire ( town ) Muniz Freire , EspÃ­rito Santo EspÃ­rito Santo state , Brazil capacity 5 , 000 owntitle owner chrtitle President chairman mgrtitle Head Coach manager",0,1608940800,"December 26, 2020",,0.01749562668904596,endpts,https://endpts.com/biogen-exec-paul-mckenzie-heads-to-csl-as-coo-pulmatrix-ceo-resigns/,"[('Muniz', 'not_drug')]"
aduhelm,Aduhelm,drug,"The FDA’s controversial approval of Biogen’s Aduhelm drug for Alzheimer’s disease has been met with fierce resistance from all corners of the biopharma industry, but few seem to be as upset with the decision as ALS patients and advocacy groups.",0,1624060800,"June 19, 2021",,0.6450636602776899,endpts,https://endpts.com/fdas-controversial-aduhelm-decision-leaves-als-patients-feeling-spurned,"[('Aduhelm', 'drug')]"
nulibry,Nulibry,drug,"“The FDA’s approval of NULIBRY means that patients with MoCD Type A and their families have an approved therapy for the first time , ” Kumar said in a statement .",0,1614643200,"March 02, 2021",,0.9805684724488376,endpts,https://endpts.com/bridgebio-spins-gold-out-of-an-alexion-castoff-scoring-an-fda-approval-in-rare-metabolism-disorder,"[('Nulibry', 'drug')]"
r07496998,R07496998,drug,Other Names : AT-527 is also know as R07496998 AT-527 550 mg + midazolam Day 1 : 2 mg midazolam Day 3 : 550 mg AT-527 and 2 mg midazolam ( with dosing offset by 2 hrs ) in the morning and a second 550 mg AT-527 dose in the evening .,0,1619827200,"May 01, 2021",,0.8493285901355887,clinicaltrials,https://clinicaltrials.gov/show/NCT04865445,"[('R07496998', 'drug')]"
patritumab,patritumab,drug,I think that was really a fascinating agent patritumab,0,1609459200,"January 01, 2021",,1.0219974306784805,medpagetoday,https://www.medpagetoday.com/meetingcoverage/sabcsexpertroundtable/90475?vpass=1,"[('patritumab', 'drug')]"
imcgp100,IMCgp100,drug, ' ”at immunocore berman will work to move lead candidate imcgp100 toward commercialization and advance earlier-stage assets as part of a new-look,0,1609632000,"January 03, 2021",,0.9525251349129666,fiercebiotech,https://www.fiercebiotech.com/biotech/immunocore-names-ex-astrazeneca-bristol-myers-exec-as-r-d-chief,"[('IMCgp100', 'drug')]"
nib_102,NIB-102,drug,jointly develop the car-t cell therapies and an application to test nib-102 in humans is expected to be submitted by the end of 2019,0,1608595200,"December 22, 2020",,0.24379138708323864,endpts,https://endpts.com/takeda-builds-arsenal-for-immuno-oncology-research-creates-cell-therapy-group/,"[('NIB-102', 'drug')]"
biohacking,biohacking,not_drug,"Biohacking â€” using supplements , special training or micro-dosing in order to improve physical and mental performance . ",0,1609804800,"January 05, 2021",,0.0,statnews,https://www.statnews.com/2019/09/05/pharma-existentialism-mainstreaming-cyborgs-fda-palace-intrigue/,"[('biohacking', 'not_drug'), ('Biohacking', 'not_drug')]"
incarceration,incarceration,not_drug,Despite being in civil administrative detention the conditions immigrants endure are akin to criminal incarceration,0,1611100800,"January 20, 2021",,0.0,medpagetoday,https://www.medpagetoday.com/infectiousdisease/covid19/90708?vpass=1,"[('incarceration', 'not_drug')]"
trilaciclib,trilaciclib,drug,look forward to building on this strong foundation to bring trilaciclib to patients battling a range of cancers,0,1601683200,"October 03, 2020",,1.0033873338744892,fiercebiotech,https://www.fiercebiotech.com/biotech/gsk-s-ex-vaccine-and-pharma-lead-jumps-ship-to-run-g1-therapeutics,"[('trilaciclib', 'drug')]"
uromonitor,UroMonitor,drug,"UroMonitor Trial "" in Spinal Cord Injury . ",0,1615939200,"March 17, 2021",,0.11322365039151094,clinicaltrials,https://clinicaltrials.gov/show/NCT04800523,"[('UroMonitor', 'drug')]"
typbar,Typbar-TCV,drug,"Single dose , Intramuscular administration Typbar-TCV Single dose , Intramuscular administration",0,1617667200,"April 06, 2021",,0.34009820758225057,clinicaltrials,https://clinicaltrials.gov/show/NCT04830371,"[('Typbar-TCV', 'drug')]"
vadadustat,vadadustat,drug,in terms of efficacy vadadustat was non-inferior to darbepoetin in maintaining target-range hemoglobin concentrations during both the primary,0,1608681600,"December 23, 2020",,1.0960563428049659,medpagetoday,https://www.medpagetoday.com/meetingcoverage/ckdvideopearls/90349?vpass=1,"[('vadadustat', 'drug')]"
akcea_angptl3_lrx,AKCEA-ANGPTL3-LRx,drug,Detailed data on the AKCEA-ANGPTL3-LRx program will be unveiled by Pfizer sometime later in 2020 Akcea said on Wednesday,0,1607126400,"December 05, 2020",,0.6590356223934865,endpts,https://endpts.com/ionis-akceas-pfizer-partnered-antisense-drug-shows-promise-in-study-with-implications-for-arrowhead-rnai-asset-analysts/,"[('AKCEA-ANGPTL3-LRx', 'drug')]"
anifrolumab,anifrolumab,drug,AstraZeneca is still testing anifrolumab although the failure of the drug in a phase 3 lupus trial last year has dampened expectations,0,1609545600,"January 02, 2021",,1.0295568359640594,fiercebiotech,https://www.fiercebiotech.com/biotech/astrazeneca-dumps-amgen-partnered-drug-after-midphase-fail,"[('anifrolumab', 'drug')]"
ser_401,SER-401,drug,The deal will see AstraZeneca pay $20 million to collaborate with Seres and test SER-401 in combination with its oncology assets,0,1609545600,"January 02, 2021",,0.7356792481956796,fiercebiotech,https://www.fiercebiotech.com/biotech/eurobiotech-report-biontech-ipo-astrazeneca-seres-snipr-s-50m-round-carb-x-and-ema,"[('SER-401', 'drug')]"
ponesimod,ponesimod,drug,for a prespecified time point and found that the fatigue of ponesimod patients stabilized while that of the aubagio patients worsened over,0,1601683200,"October 03, 2020",,1.064300478063673,fiercebiotech,https://www.fiercebiotech.com/biotech/janssen-sends-off-nda-for-new-multiple-sclerosis-drug-ponesimod?utm_source=internal&utm_medium=rss,"[('ponesimod', 'drug')]"
suspensions,suspensions,not_drug,"Current standard treatments are either immediate-release steroid solutions or suspensions , both injected into the knee . ",0,1614902400,"March 05, 2021",,0.0,fiercepharma,https://www.fiercepharma.com/marketing/flexion-scores-a-slam-dunk-sheryl-swoopes-for-zilretta,"[('suspensions', 'not_drug')]"
ensifentrine,ensifentrine,drug,of verona’s efforts to prepare for phase 3 development of ensifentrine in chronic obstructive pulmonary disease copd,0,1609286400,"December 30, 2020",,1.322409039623978,fiercebiotech,https://www.fiercebiotech.com/biotech/playing-game-biotech-chutes-and-ladders-lure-raw-science,"[('ensifentrine', 'drug')]"
biontech,BioNTech,not_drug,two vaccines – one from pfizer and biontech one from moderna — have received emergency use authorizations by the food and drug administration,0,1608681600,"December 23, 2020",,0.0,statnews,https://www.statnews.com/2020/12/22/what-to-expect-when-youre-injected-vaccine-side-effects-explained/,"[('BioNTech', 'not_drug')]"
titania,titania,not_drug,apart from the unique morphology nanotubes as one of many various titania nanoforms also exhibit chemical inertness high stability and photocorrosion,0,1606348800,"November 26, 2020",,0.023808741854962994,nature,https://www.nature.com/articles/s41598-020-77710-x,"[('titania', 'not_drug')]"
covid_19_vaccine,COVID-19 vaccine,drug,"Vaccine Observation to Include All Communities for Equitable Science VOICES is a longitudinal , prospective , observational study that will enroll up to 10 , 000 subjects of diverse racial backgrounds being administered an emergency use authorized COVID-19 vaccine , for collection and analysis of stool and blood samples .",0,1614297600,"February 26, 2021",,0.21854533366608087,clinicaltrials,https://clinicaltrials.gov/show/NCT04770649,"[('COVID-19 vaccine', 'drug')]"
dorian,Dorian,not_drug,"PeÃ±a ' s death his brother-in-law Jorge Roldan took control of the company with both his wife Marisela PeÃ±a , Antonio ' s sister , and Dorian Roldan ( their son ) also taking an active part in AAA . ",0,1610064000,"January 08, 2021",,0.003918909440663013,statnews,https://www.statnews.com/2021/01/06/crispr-cures-progeria-in-mice/,"[('Dorian', 'not_drug')]"
imeglimin,imeglimin,drug,diabetes across several stages of the current treatment paradigm imeglimin has already successfully completed the phase 3 times program in,0,1605916800,"November 21, 2020",,1.065882021902846,fiercebiotech,https://www.fiercebiotech.com/biotech/ahead-possible-japanese-approval-metavant-backs-away-from-poxel-partnered-imeglimin,"[('imeglimin', 'drug')]"
impassion131,IMpassion131,drug,but in impassion131 results from which were presented at the european society for medical oncology esmo virtual congress paclitaxel plus atezolizumab,0,1607040000,"December 04, 2020",,0.2355928066380944,medpagetoday,https://www.medpagetoday.com/hematologyoncology/breastcancer/89988?vpass=1,"[('IMpassion131', 'drug')]"
hgd40,hgd40,drug,administrationsterna is currently developing an oral formulation of hgd40 to be used in phase i / iib clinical development with patients suffering,0,1610150400,"January 09, 2021",,0.3829261422134516,biospace,https://www.biospace.com/article/releases/sterna-biologicals-gmbh-and-amp-co-kg-raises-further-eur-10-0-million-approx-usd-11-9-million-in-series-a-2nd-closing-private-placement/,"[('hgd40', 'drug')]"
cooling_ropivacaine,cooling ropivacaine,drug,"We believe that cooling ropivacaine before administration may slightly prolong the analgesic effects of the block and delay time before additional analgesic is requested , resulting in less opioid use following surgery .",0,1613952000,"February 22, 2021",,0.954615096476246,clinicaltrials,https://clinicaltrials.gov/show/NCT04761887,"[('cooling ropivacaine', 'drug')]"
teriprizumab,Teriprizumab,drug,"po bid d1-14 Q3W , continuous treatment for 1 year ; Teriprizumab 240mg , intravenously , given on the first day of each cycle , Q3W , continuous treatment for 1 year .",0,1620950400,"May 14, 2021",,0.7127132917911766,clinicaltrials,https://clinicaltrials.gov/show/NCT04886193,"[('Teriprizumab', 'drug')]"
cnp520,CNP520,drug,"assessment of cad106 is unrelated to the discontinuation of the cnp520 clinical program and continues "" a spokesperson for novartis said",0,1609286400,"December 30, 2020",,0.9323586987672692,fiercebiotech,https://www.fiercebiotech.com/biotech/weak-data-spur-amgen-novartis-to-can-pivotal-alzheimer-s-test,"[('CNP520', 'drug')]"
evkeeza,Evkeeza,drug,"Evkeeza might not be alone for long , however .",0,1613174400,"February 13, 2021",,0.989649818765338,biopharmadive,https://www.biopharmadive.com/news/fda-regeneron-evkeeza-high-cholesterol/595032,"[('Evkeeza', 'drug')]"
